"day","hour","RL_act","CON_act","SPV_act","WND_act","SPV_forc","WND_forc","CON_forc","VWAP","DA_SPOT"
"2015-02-21","14:00",56870.39839,71647.12339,8399.075,6377.65,6557.050514,4992.259457,75462.93681,33.8,38.98
"2015-02-22","15:00",58847.3595,70677.5095,5843.25,5986.9,4519.433873,5038.4794,73931.09653,36.57,41.94
"2015-02-23","16:00",61518.74561,70177.59561,2898.65,5760.2,1883.392011,5020.377057,71951.70049,39.83,40.62
"2015-02-24","17:00",64547.39672,70698.82172,553.375,5598.05,486.5470076,5324.041471,73510.79165,46.36,51.76
"2015-02-25","18:00",69130.14283,75186.26783,11.275,6044.85,5.535697748,5744.353229,77849.33869,63.81,64.96
"2015-02-26","19:00",68184.43393,74697.33393,0,6512.9,0,6017.833229,77742.20114,54.09,57.83
"2015-02-27","20:00",63535.23504,70216.56004,0,6681.325,0,6209.3223,72841.55558,42.35,48.66
"2015-02-28","21:00",60821.08115,66572.70615,0,5751.625,0,6332.4704,69048.64543,35.91,38.98
"2015-03-01","22:00",58599.21226,63566.91226,0,4967.7,0,6042.034186,65926.05318,35.55,34.93
"2015-03-02","23:00",54572.38837,58964.13837,0,4391.75,0,5682.128214,61160.58517,34.42,29.29
"2015-03-03","00:00",51365.26448,55441.06448,0,4075.8,0,6206.179321,57522.48085,35.59,29.41
"2015-03-04","01:00",49548.84558,53356.37058,0,3807.525,0,5755.208679,55136.47822,35.06,29.03
"2015-03-05","02:00",48984.75669,52527.05669,0,3542.3,0,5374.0467,53671.43492,33.31,28.65
"2015-03-06","03:00",49085.5478,52300.4228,0,3214.875,0,4985.571114,53786.23198,30.24,28.03
"2015-03-07","04:00",50684.46391,53659.78891,0,2975.325,0,4697.295493,54696.44347,31.17,28.54
"2015-03-08","05:00",53704.60502,56330.65502,0,2626.05,0,4469.976729,58775.23568,38.3,29.94
"2015-03-09","06:00",60793.49613,63399.62113,3.625,2602.5,0,4237.495807,66329.69753,51.47,39.6
"2015-03-10","07:00",67930.63724,70846.78724,401.85,2514.3,670.9044899,3980.571957,72199.28369,57.74,47.45
"2015-03-11","08:00",68172.70834,72503.83334,2246.025,2085.1,2507.32797,3749.791043,74810.31559,55.52,49.45
"2015-03-12","09:00",64443.45445,71245.07945,5229.925,1571.7,4985.295558,3535.592936,74646.62902,53.24,49.77
"2015-03-13","10:00",62711.61056,72051.78556,8188.875,1151.3,7865.592558,3189.845979,74652.78998,45.76,49.12
"2015-03-14","11:00",61666.87167,72613.27167,9799.775,1146.625,9450.897667,2640.041771,75841.54646,44.66,45.69
"2015-03-15","12:00",60199.90778,71796.15778,10469.2,1127.05,9977.373733,2133.956471,75693.25888,38.51,43.96
"2015-03-16","13:00",58729.08889,70071.36389,10138.75,1203.525,8469.135613,1712.092707,74023.43334,37.67,42.98
"2015-01-06","14:00",58495.96999,68633.26999,9035.35,1101.95,7032.942953,1442.656986,72381.15732,36.25,42.31
"2015-01-07","15:00",59602.7511,67146.3761,6547.5,996.125,4883.247159,1252.636529,70546.94882,40.84,41.92
"2015-01-08","16:00",61790.25721,66110.88221,3463.6,857.025,2247.018369,1416.229429,69045.36175,43.33,42.98
"2015-01-09","17:00",64714.51332,66447.88832,742.3,991.075,586.7426116,1840.277036,71173.74274,50.29,47.3
"2015-01-10","18:00",70154.30443,71522.15443,18.425,1349.425,5.334464351,2689.469064,75519.59104,70.23,64.68
"2015-01-11","19:00",69060.60054,70903.90054,0,1843.3,0,3139.526364,74830.05138,59.38,58.29
"2015-01-12","20:00",62913.08165,65079.90665,0,2166.825,0,3281.74045,69500.36422,48.3,47.28
"2015-01-13","21:00",59268.79775,61455.57275,0,2186.775,0,3350.034429,66042.83295,44.74,39.75
"2015-01-14","22:00",57663.81886,59782.01886,0,2118.2,0,3365.960479,63741.46877,37.82,35.99
"2015-01-15","23:00",53492.50497,55542.80497,0,2050.3,0,3000.742643,59864.4791,33.98,30.29
"2015-01-16","00:00",50498.05411,52265.57911,0,1767.525,0,2262.3543,54898.13596,30.46,31.37
"2015-01-17","01:00",48880.16583,50367.79083,0,1487.625,0,2137.7565,52442.8667,30.88,30.28
"2015-01-18","02:00",48073.11255,49394.76255,0,1321.65,0,1873.5448,51074.76783,29.47,29.39
"2015-01-19","03:00",47683.97426,48936.57426,0,1252.6,0,1685.5742,50800.68808,31.19,30.22
"2015-01-20","04:00",48073.26098,49234.78598,0,1161.525,0,1707.734,50843.65692,33.62,29.28
"2015-01-21","05:00",48057.5227,49404.8977,0,1347.375,0,1774.5387,51622.43633,31.64,29.33
"2015-01-22","06:00",48549.08942,50031.28942,4.075,1478.125,0,2020.4855,52626.83233,30.57,28.98
"2015-01-23","07:00",50229.30613,52597.48113,679.775,1688.4,1112.320434,1791.8019,55440.88521,30.67,30.41
"2015-01-24","08:00",51239.57285,56347.07285,3435.5,1672,3617.520634,1405.3249,59355.08614,31.33,31.83
"2015-01-25","09:00",51247.55457,59666.00457,7140.2,1278.25,6792.742159,1182.9712,62161.89666,31.65,33.67
"2015-01-26","10:00",49797.40628,61021.95628,10431.7,792.85,10367.31381,1078.1004,63281.91785,28.37,30.49
"2015-01-27","11:00",49256.493,62399.868,12335,808.375,12233.24237,1053.2681,64216.1904,29.16,30.42
"2015-01-28","12:00",48613.71472,61914.83972,12385.1,916.025,12804.40506,1001.8099,63361.93637,30.12,29.87
"2015-01-29","13:00",48592.21144,60630.71144,11143.4,895.1,10870.74501,993.515,60906.27177,29.61,29.35
"2015-01-30","14:00",49044.61815,58618.24315,8602.25,971.375,9072.349516,1053.745,59319.11005,29.06,29.37
"2015-01-31","15:00",51057.83987,57437.81487,5323.075,1056.9,6378.496805,1233.2446,58303.83606,30.32,29.93
"2015-02-01","16:00",53013.36159,56617.28659,2257.95,1345.975,2482.952425,1659.2461,57546.44876,32.9,33.77
"2015-02-02","17:00",55596.0433,57947.6183,463.275,1888.3,709.8217661,2341.7769,60013.03138,43.21,41.27
"2015-02-03","18:00",61151.46002,63990.81002,18.45,2820.9,10.81183632,3218.323,65320.63292,60.68,63.21
"2015-02-04","19:00",60173.63674,63528.96174,0,3355.325,0,3700.822,65210.89218,41.36,47.19
"2015-02-05","20:00",54569.646793333,57998.01346,0,3428.366666667,0,3430.657,60389.07836,31.46,38.97
"2015-02-06","21:00",52952.96017,55933.08517,0,2980.125,0,3271.704,57804.9534,28.95,32.15
"2015-02-07","22:00",52496.90189,55363.87689,0,2866.975,0,3003.922,56872.05028,28.85,34.97
"2015-02-08","23:00",49402.93861,52203.38861,0,2800.45,0,2758.6557,53917.56038,26.91,30.08
"2015-02-09","00:00",45866.57532,48628.10032,0,2761.525,0,3287.513948,50438.33688,27.21,29.84
"2015-02-10","01:00",43013.99204,45551.79204,0,2537.8,0,3160.337639,48232.09371,26.06,27.37
"2015-02-11","02:00",41528.14876,43752.82376,0,2224.675,0,3142.094274,47020.09233,28.67,27.13
"2015-02-12","03:00",41973.36548,44257.21548,0,2283.85,0,3315.941984,46451.02418,27.37,28.5
"2015-02-13","04:00",41286.89219,43587.96719,0,2301.075,0,3380.718177,46437.19049,28.93,27.57
"2015-02-14","05:00",40838.95391,43050.47891,0,2211.525,0,3313.332081,46821.38364,28.95,27.86
"2015-02-15","06:00",40215.23063,42460.53063,1.875,2243.425,0,3394.663239,46334.10254,29.92,27.33
"2015-02-16","07:00",41256.89734,44136.12234,351.725,2527.5,912.5262375,3369.035881,47554.13833,29.7,27.04
"2015-02-17","08:00",43668.81906,47774.69406,1614.1,2491.775,2998.521123,3185.299029,50351.00975,30.62,27.49
"2015-02-18","09:00",45597.65578,51238.80578,3543.825,2097.325,5591.632935,3166.11441,52864.40282,31.49,28.86
"2015-02-19","10:00",44846.6475,53085.1975,6066.3,2172.25,8551.358523,3435.583923,54600.04025,33.05,30.21
"2015-02-20","11:00",44617.54921,55215.84921,7998.825,2599.475,10130.02655,3979.521684,57344.62247,33.58,29.96
"2015-02-21","12:00",42476.95593,54380.68093,9049.575,2854.15,10625.45588,4528.643694,57264.5346,30.9,28
"2015-02-22","13:00",39864.24265,53336.89265,10399.95,3072.7,10276.52361,4736.36211,55003.74996,26.34,27.45
"2015-02-23","14:00",38821.67936,50694.90436,8695.775,3177.45,8595.533157,4437.738977,53210.67736,24.68,23.55
"2015-02-24","15:00",40180.31108,49426.63608,6363.5,2882.825,6084.453721,4241.693029,51827.00893,24.2,24.59
"2015-02-25","16:00",43277.5178,49408.8678,3501.9,2629.45,3161.563281,4044.871203,51116.83618,27.36,25.42
"2015-02-26","17:00",47955.21452,51229.63952,883.8,2390.625,989.4844744,3939.823597,53899.76987,29.99,28.22
"2015-02-27","18:00",56229.52623,59341.95123,36.525,3075.9,34.58468069,3837.0101,60226.62336,37.1,33.96
"2015-02-28","19:00",56392.02795,60264.80295,0,3872.775,0,4300.77391,61375.92078,42.43,42.62
"2015-03-01","20:00",52075.11967,56602.89467,0,4527.775,0,5286.671929,58028.59276,36.52,36.04
"2015-03-02","21:00",49983.33638,54947.88638,0,4964.55,0,6432.223032,56426.7691,30.27,30.3
"2015-03-03","22:00",50137.2681,55832.9181,0,5695.65,0,7372.797561,56246.57894,29.89,32.21
"2015-03-04","23:00",46029.43982,52450.38982,0,6420.95,0,8062.03959,53588.33887,26.85,27.1
"2015-03-05","00:00",42273.71654,50048.74154,0,7775.025,0,7143.982942,50683.60633,26.54,26.52
"2015-03-06","01:00",39958.01825,48494.99325,0,8536.975,0,8007.228481,49169.28619,26.93,25.11
"2015-03-07","02:00",38755.85497,47378.00497,0,8622.15,0,8541.237897,48586.41774,24.7,24.08
"2015-03-08","03:00",38776.74169,47639.61669,0,8862.875,0,8828.26309,48706.67657,17.62,22.14
"2015-03-09","04:00",39933.9884,49015.0884,0,9081.1,0,9332.043068,49870.031,21.43,24.03
"2015-03-10","05:00",43694.20512,53514.98012,0,9820.775,0,9692.031774,53571.44232,22.36,27.01
"2015-03-11","06:00",50640.29684,61125.87184,2.625,10482.95,0.378027521,10141.88397,60317.72025,34.09,42.22
"2015-03-12","07:00",53729.95856,64931.58356,622.6,10579.025,1093.597245,9856.554581,66014.45412,30.34,43.47
"2015-03-13","08:00",54318.89527,67724.69527,3458,9947.8,3431.968798,8749.117248,68657.5267,28.12,41.91
"2015-03-14","09:00",53516.07199,69824.84699,7173.225,9135.55,6287.506557,7768.894716,69389.79557,23.43,35.09
"2015-03-15","10:00",51327.84371,70852.61871,10740.25,8784.525,10832.0348,7288.631697,69796.48672,23.94,30.01
"2015-03-16","11:00",49102.08543,72394.01043,13695.675,9596.25,12696.95656,7667.677148,71064.89411,24.82,28.75
"2015-01-06","12:00",48012.34714,72533.62214,14567.9,9953.375,13249.82482,8263.546442,70437.32241,23.89,28.51
"2015-01-07","13:00",48609.64886,71150.67386,13111.375,9429.65,11755.79584,7653.570061,69733.75159,22.02,29.33
"2015-01-08","14:00",50427.35058,69102.82558,10095.55,8579.925,9877.746552,6062.574852,68754.86126,21.46,29.36
"2015-01-09","15:00",54282.75729,68255.45729,6570.025,7402.675,7050.785646,4923.010916,67441.02941,23.86,38.95
"2015-01-10","16:00",57834.34901,66935.94901,3001.45,6100.15,2733.0741,4360.243497,65737.37778,38.24,40.98
"2015-01-11","17:00",62613.09073,68324.84073,768.9,4942.85,849.6716811,4546.016771,67338.36033,45.25,44.96
"2015-01-12","18:00",56218.11245,60896.83745,28.525,4650.2,30.55036677,4785.177,72125.40997,73.87,72.91
"2015-01-13","19:00",60437.83166,64991.05666,0,4553.225,0,4841.065513,72564.3698,79.08,80.69
"2015-01-14","20:00",65123.97588,69085.27588,0,3961.3,0,4694.48889,67835.61148,55.22,47.81
"2015-01-15","21:00",61804.2276,65445.3276,0,3641.1,0,4593.043158,64651.47902,51.29,43.99
"2015-01-16","22:00",59759.79431,62826.51931,0,3066.725,0,4235.655268,62107.16631,45.39,45.3
"2015-01-17","23:00",56134.05603,58586.33103,0,2452.275,0,3722.018913,57857.20251,32.97,38.95
"2015-01-18","00:00",53014.15275,55008.60275,0,1994.45,0,2704.521955,54121.93153,34.47,30.29
"2015-01-19","01:00",51338.82447,53016.87447,0,1678.05,0,2441.667319,52180.34995,31.22,29.15
"2015-01-20","02:00",50504.93618,51997.48618,0,1492.55,0,2328.202552,51229.88948,31.08,30.04
"2015-01-21","03:00",51034.0879,52395.7379,0,1361.65,0,2337.290784,51522.96202,31.41,28.99
"2015-01-22","04:00",52117.34962,53334.44962,0,1217.1,0,2478.213548,52602.86133,31.25,29.68
"2015-01-23","05:00",54791.87133,55844.52133,0,1052.65,0,2524.177,55672.84924,31.1,30.81
"2015-01-24","06:00",60787.05805,61882.83305,3.175,1092.6,1.865716952,2514.726806,62146.33819,49.6,45.59
"2015-01-25","07:00",65676.66477,67080.56477,483.825,920.075,955.517032,2212.777548,68083.01263,61.89,53.9
"2015-01-26","08:00",65808.49149,69430.81649,2859.675,762.65,3109.008594,1636.171742,70322.23508,64.51,57.9
"2015-01-27","09:00",62536.6432,69170.2682,6096.325,537.3,5833.208886,1210.003194,70473.15085,48.71,57.32
"2015-01-28","10:00",60128.02492,69896.69992,9358.075,410.6,8711.145249,934.5214516,70502.13065,39.1,51.02
"2015-01-29","11:00",58266.22164,70183.32164,11561.3,355.8,10320.05758,776.3534839,71891.59212,37.69,51.98
"2015-01-30","12:00",58026.66835,70469.94335,12075.6,367.675,10825.31455,686.6190323,71498.96674,35.47,50
"2015-01-31","13:00",57693.19007,68941.81507,10866.75,381.875,8515.378342,744.4092581,70560.9061,34.58,50
"2015-02-01","14:00",54837.56179,63601.18679,8291,472.625,7165.467062,878.6774452,69709.02002,36.86,48.59
"2015-02-02","15:00",60582.77351,66699.29851,5623.175,493.35,5107.766048,990.5233968,68671.76604,40.98,46.51
"2015-02-03","16:00",62716.75022,66182.55022,2886.525,579.275,2088.2855,1166.709019,66885.58319,43.38,45.92
"2015-02-04","17:00",66129.73694,67572.66194,725.025,717.9,661.4608867,1497.703487,68338.4396,45.56,45.87
"2015-02-05","18:00",70699.51366,71569.91366,31.4,839,33.0453487,1877.054065,73106.58953,70.52,75.64
"2015-02-06","19:00",71857.71037,72670.88537,0,813.175,0,2074.714097,73526.3806,74.02,79.38
"2015-02-07","20:00",68134.98709,69006.53709,0,871.55,0,2001.150129,68456.77113,48.05,54.77
"2015-02-08","21:00",64285.70381,65076.22881,0,790.525,0,2004.834016,64878.82253,44.14,50.68
"2015-02-09","22:00",61822.37053,62512.32053,0,689.95,0,1763.942026,61903.16521,42.39,49.01
"2015-02-10","23:00",57228.26724,57903.69224,0,675.425,0,1360.474945,57402.30251,29.65,30.9
"2015-02-11","00:00",53462.65396,54047.80396,0,585.15,0,1010.35761,54259.0125,27.49,30.77
"2015-02-12","01:00",51352.66568,51832.81568,0,480.15,0,894.1297677,52303.80726,26.85,30.98
"2015-02-13","02:00",50443.33739,50963.48739,0,520.15,0,791.3056355,51409.823,26.76,29.81
"2015-02-14","03:00",50832.68411,51387.35911,0,554.675,0,863.6286548,51729.50616,25.6,30.16
"2015-02-15","04:00",52444.43083,53037.33083,0,592.9,0,882.5993806,53010.38747,27.22,31
"2015-02-16","05:00",55253.63255,55906.08255,0,652.45,0,824.2316774,56501.22073,27.7,34.01
"2015-02-17","06:00",61989.31426,62647.11426,7.25,650.55,1.876776499,783.9312581,63945.19572,41.86,47.32
"2015-02-18","07:00",66574.20098,67868.02598,573.65,720.175,1217.189687,684.5497097,70770.79858,52.25,62.16
"2015-02-19","08:00",67290.1027,70864.8777,2829.65,745.125,3761.876367,560.7658387,73197.52931,57.27,67.76
"2015-02-20","09:00",64450.26441,71175.28941,6125.475,599.55,6874.16093,465.3908387,72699.93058,39.61,53.28
"2015-02-21","10:00",62129.60113,72083.50113,9476.375,477.525,10145.33811,459.5048065,72923.25666,34.83,46.32
"2015-02-22","11:00",59842.02785,72396.35285,11967.95,586.375,11930.45925,528.2724839,74300.73749,34.29,41.84
"2015-02-23","12:00",58752.61957,71991.84457,12571.15,668.075,12492.34678,588.1587742,73868.47127,31.61,35.02
"2015-02-24","13:00",59048.90128,71028.57628,11049.075,930.6,10118.45617,712.4824839,73279.43809,31.95,36.93
"2015-02-25","14:00",59658.253,69731.028,8866.675,1206.1,8493.239477,845.5081613,72311.57686,32.51,40.21
"2015-02-26","15:00",61437.46472,69065.43972,6336.35,1291.625,6034.168302,1102.446839,70788.8947,34.52,38.02
"2015-02-27","16:00",63160.27643,67728.85143,3459.975,1108.6,2693.228314,1307.809935,68961.752,34.42,38.08
"2015-02-28","17:00",66676.09815,68713.92315,1004.625,1033.2,851.046871,1294.358481,70175.99254,41.79,46.54
"2015-03-01","18:00",71548.13987,72713.61487,70,1095.475,31.92641255,1304.051387,74865.32952,58.38,58.03
"2015-03-02","19:00",73011.82659,74176.92659,0,1165.1,0,1242.011452,75390.92618,60.29,68.37
"2015-03-03","20:00",68540.1433,69478.0183,0,937.875,0,1181.486,70237.36815,42.29,49.04
"2015-03-04","21:00",64484.07502,65263.45002,0,779.375,0,1096.408581,66733.61403,34.37,42.44
"2015-03-05","22:00",62009.06174,62621.46174,0,612.4,0,972.7677484,63530.90186,34.75,36.95
"2015-03-06","23:00",57465.99345,58126.29345,0,660.3,0,742.1051226,58807.01065,31.77,29.43
"2015-03-07","00:00",53915.26517,54524.16517,0,608.9,0,1013.912513,55409.52639,29.94,30.32
"2015-03-08","01:00",52292.22689,52913.07689,0,620.85,0,1048.028048,53344.94861,27.63,29.35
"2015-03-09","02:00",51468.03861,52326.78861,0,858.75,0,1189.356935,52342.3874,27.42,27.78
"2015-03-10","03:00",51542.52532,52698.20032,0,1155.675,0,1333.120258,52613.50664,26.59,28.81
"2015-03-11","04:00",52605.63704,53807.71204,0,1202.075,0,1433.988129,53682.17023,29.52,29.09
"2015-03-12","05:00",55005.95876,56427.58376,0,1421.625,0,1447.191494,57000.43636,26.31,30.04
"2015-03-13","06:00",61959.71548,63583.41548,23.625,1600.075,4.357195751,1458.396561,64305.21738,35.43,42.85
"2015-03-14","07:00",67049.20719,69730.30719,793.1,1888,1528.418704,1365.152642,70902.19688,44.3,55.33
"2015-03-15","08:00",65669.55391,70886.17891,3310.825,1905.8,4618.657521,1164.971003,72499.51932,48.77,56.97
"2015-03-16","09:00",61530.81063,70160.81063,7143.6,1486.4,8145.008994,1026.982797,71845.69848,46.64,54.95
"2015-01-06","10:00",59095.32734,71269.10234,10990.275,1183.5,11375.29183,972.6882,72000.48242,32.17,41.36
"2015-01-07","11:00",57592.32406,72473.77406,13597.625,1283.825,13284.81147,1053.649626,73527.01096,27.87,32
"2015-01-08","12:00",55533.65078,71719.12578,14600.35,1585.125,13883.79729,1155.693571,73261.17244,29.62,30.39
"2015-01-09","13:00",54883.9625,70626.5375,13807.675,1934.9,12009.43162,1204.664668,72535.11938,30.13,30.35
"2015-01-10","14:00",55976.68921,69896.28921,11813.8,2105.8,10207.8671,1264.034852,71467.3058,28.24,30.27
"2015-01-11","15:00",57610.59093,68299.84093,8774.575,1914.675,7460.978813,1325.198455,70092.29836,30.11,32.05
"2015-01-12","16:00",59954.20265,66536.25265,4925.45,1656.6,3836.494336,1455.651313,68296.61514,34.36,37
"2015-01-13","17:00",63987.79936,66966.22436,1400.65,1577.775,1303.963722,1775.318871,69512.65491,40.62,45
"2015-01-14","18:00",69629.42108,71757.69608,99.4,2028.875,75.36647623,2266.225794,74411.74179,55.98,61.59
"2015-01-15","19:00",71150.9078,74026.2078,0,2875.3,0,2870.497413,75171.62229,58.2,68.18
"2015-01-16","20:00",64899.84952,68698.99952,0,3799.15,0,3443.2629,70179.16892,47.04,53.9
"2015-01-17","21:00",61020.36123,65459.21123,0,4438.85,0,4092.206377,66701.60055,36.06,42.17
"2015-01-18","22:00",57608.06795,62702.54295,0,5094.475,0,4538.484913,63811.30746,30.55,38.48
"2015-01-19","23:00",53173.37467,58616.07467,0,5442.7,0,4704.770871,59594.93855,26.72,29.9
"2015-01-20","00:00",50054.72138,55672.74638,0,5618.025,0,5786.888381,56332.71276,27.06,30.01
"2015-01-21","01:00",48232.5831,53835.9581,0,5603.375,0,5917.230997,54152.23569,25.62,27.03
"2015-01-22","02:00",47450.82982,53082.52982,0,5631.7,0,5884.900855,52777.05347,28.28,28.17
"2015-01-23","03:00",47975.74654,53623.52154,0,5647.775,0,5943.132906,52947.7276,30.4,28.9
"2015-01-24","04:00",49116.67325,54741.57325,0,5624.9,0,5890.175216,53844.14927,28.62,29.1
"2015-01-25","05:00",52018.18997,57685.96497,0,5667.775,0,6099.673503,57186.39161,28.2,30.6
"2015-01-26","06:00",59114.88669,64764.93669,47.2,5602.85,9.731723938,6332.333277,63952.39977,36.13,40.9
"2015-01-27","07:00",63230.2534,70027.3284,1264,5533.075,2305.546956,5980.944645,70285.46001,39.32,48.26
"2015-01-28","08:00",61753.56512,71826.14012,5046.05,5026.525,6561.161096,4936.382294,71960.55762,37.67,41.92
"2015-01-29","09:00",57762.35184,71855.95184,10033.35,4060.25,11289.67706,4177.879348,71681.07856,32.21,30.88
"2015-01-30","10:00",53015.68356,70990.28356,14481.925,3492.675,15897.56334,4037.121671,71834.40215,34.88,30.08
"2015-01-31","11:00",50117.72527,71763.07527,17780.3,3865.05,18336.77988,4293.268765,72579.60297,33.11,28.17
"2015-02-01","12:00",47614.38199,70897.40699,18944.775,4338.25,19044.63104,4432.182826,71889.80743,32.45,26.82
"2015-02-02","13:00",46773.85371,70223.27871,18652.175,4797.25,17189.6408,4745.065245,70591.40782,28.93,26.5
"2015-02-03","14:00",47300.44042,67916.79042,15808.575,4807.775,14659.49874,5238.9802,69073.96822,28.48,26.99
"2015-02-04","15:00",52121.86714,67491.54214,10922.425,4447.25,10810.86112,5734.86951,67875.08641,32.66,30.02
"2015-02-05","16:00",56546.18886,66109.81386,5522.575,4041.05,4685.363392,6462.371468,66931.80109,40.21,31.94
"2015-02-06","17:00",62622.83058,67858.60558,1471.775,3764,1583.52054,7586.418319,68359.4214,43.8,39.36
"2015-02-07","18:00",67832.01729,72298.71729,87.125,4379.575,78.58921267,9104.842384,72862.07312,53.35,47.09
"2015-02-08","19:00",67731.17901,72792.12901,0,5060.95,0,9657.476706,73313.62965,59.91,49.26
"2015-02-09","20:00",62646.95073,67695.50073,0,5048.55,0,9976.588416,68223.31662,49.47,40.98
"2015-02-10","21:00",59614.84744,64288.57244,0,4673.725,0,9872.264771,64590.49318,41.26,31.56
"2015-02-11","22:00",56264.56916,60881.64416,0,4617.075,0,9493.946674,62132.72263,40.8,30.84
"2015-02-12","23:00",52226.66088,56628.03588,0,4401.375,0,8917.201068,58013.34941,38.39,26.99
"2015-02-13","00:00",50315.0776,54460.6276,0,4145.55,0,5665.453577,53920.18814,36.96,31.63
"2015-02-14","01:00",48065.30431,52089.47931,0,4024.175,0,5306.999545,51747.54445,34.45,29.08
"2015-02-15","02:00",47110.24603,50794.37103,0,3684.125,0,4924.994726,50492.68971,32.28,27.31
"2015-02-16","03:00",46771.12275,50186.12275,0,3415,0,4689.675242,50117.79359,29.05,25.71
"2015-02-17","04:00",47059.11446,50428.21446,0,3369.1,0,4211.031835,50160.52699,26.89,24.96
"2015-02-18","05:00",47264.48618,50370.18618,0,3105.7,0,3663.145097,50273.73322,24.85,25.82
"2015-02-19","06:00",48183.7779,50941.6779,49.525,2708.375,15.10705802,3360.451639,50346.21652,26.02,26.92
"2015-02-20","07:00",49969.58962,53990.98962,1333.675,2687.725,2286.833818,2739.344794,53282.54069,28.99,29.6
"2015-02-21","08:00",49577.63133,57642.98133,5576.05,2489.3,6442.432742,2035.960297,56005.09166,32.01,31.96
"2015-02-22","09:00",47504.77805,60482.45305,11234.175,1743.5,11019.50078,1646.807639,58620.8836,35.27,31.51
"2015-02-23","10:00",44018.06977,61426.04477,16097.35,1310.625,16215.13202,1654.741294,59715.28581,27.29,27.69
"2015-02-24","11:00",39962.00148,60224.87648,19144.35,1118.525,18615.59162,1634.466906,60687.45156,24.92,26.17
"2015-02-25","12:00",37986.7082,59042.0082,20193.125,862.175,19322.40004,1600.801871,59973.89706,24.41,24.42
"2015-02-26","13:00",37144.05992,57463.85992,19471.825,847.975,18290.92477,1671.109758,57982.05131,20.49,20.02
"2015-02-27","14:00",37272.90164,55278.15164,16711.4,1293.85,15647.08604,1965.054219,56148.23072,20.13,15.91
"2015-02-28","15:00",39335.00335,53456.00335,12390.2,1730.8,11627.6417,2337.779923,55153.53811,24.79,21.92
"2015-03-01","16:00",45071.87007,54167.79507,6914.675,2181.25,5597.499602,3044.505532,54359.85799,28.58,26.02
"2015-03-02","17:00",51236.56179,56075.18679,2037.575,2801.05,1962.429056,4353.191555,56490.13584,37.25,35.75
"2015-03-03","18:00",55244.46179,60137.78679,130.55,4762.775,116.541007,6178.304545,62099.34519,44.05,44.12
"2015-03-04","19:00",54226.82679,62397.22679,0,8170.4,0,7987.693042,63282.83306,41.71,42.77
"2015-03-05","20:00",49349.64179,59483.86679,0,10134.225,0,9219.39451,58887.49008,28.65,30.03
"2015-03-06","21:00",45478.87679,56754.72679,0,11275.85,0,10405.80657,56179.61678,25.29,25.14
"2015-03-07","22:00",43708.48679,54983.28679,0,11274.8,0,10963.93231,55077.63196,23.02,24.55
"2015-03-08","23:00",39608.27179,51034.14679,0,11425.875,0,10683.61896,52091.00643,19.12,18.65
"2015-03-09","00:00",36442.79679,47380.24679,0,10937.45,0,10244.88508,49257.57209,13.22,15.67
"2015-03-10","01:00",34543.93179,45450.20679,0,10906.275,0,9986.22601,47218.09521,12.48,13.75
"2015-03-11","02:00",33075.76679,43636.06679,0,10560.3,0,9661.887042,46134.67132,10.94,12.1
"2015-03-12","03:00",32376.12679,42590.52679,0,10214.4,0,9364.659542,45817.32032,10.94,11.4
"2015-03-13","04:00",32815.95679,42564.90679,0,9748.95,0,9106.879719,45969.84109,11.69,10.35
"2015-03-14","05:00",33048.56179,42179.38679,0,9130.825,0,8687.107487,45867.20798,10.32,11.4
"2015-03-15","06:00",33053.83179,41948.80679,73.85,8821.125,17.9227894,8444.059568,44594.43485,10.07,11.49
"2015-03-16","07:00",33044.61679,43532.36679,1813.025,8674.725,2629.997699,7515.982768,46157.41768,10.53,11.4
"2015-01-06","08:00",32646.85179,46592.12679,6923.4,7021.875,7220.798655,5939.434442,48006.70543,12.22,11.55
"2015-01-07","09:00",31497.45679,49177.30679,13068.7,4611.15,12113.35181,4671.001794,50559.1657,9.44,12.05
"2015-01-08","10:00",30279.19679,51845.44679,18129.55,3436.7,16634.78733,3990.744081,52566.81411,10.95,11.54
"2015-01-09","11:00",29655.03679,54202.48679,20921.6,3625.85,19049.4034,3600.866381,55086.00522,12.65,12.11
"2015-01-10","12:00",28312.96679,54091.46679,21837.35,3941.15,19734.60556,3249.54661,54997.52135,11.75,12.26
"2015-01-11","13:00",25246.33179,50751.10679,20965.175,4539.6,18491.80499,3182.713619,53427.12345,9.15,10.29
"2015-01-12","14:00",24886.47679,47818.22679,18109.775,4821.975,15841.08486,3348.549113,51689.73041,6.34,6.2
"2015-01-13","15:00",28624.89679,46928.84679,13501.35,4802.6,11805.84078,3493.535039,50685.86178,4.56,12.01
"2015-01-14","16:00",35142.90179,47336.32679,7686.25,4507.175,5805.504617,4344.746674,50204.37556,8.77,19.35
"2015-01-15","17:00",43713.16679,51053.66679,2393.15,4947.35,2067.670352,5998.9931,52814.25788,15.34,30.13
"2015-01-16","18:00",52493.93679,59222.78679,159.625,6569.225,147.280458,8138.999855,59396.38321,45.38,43
"2015-01-17","19:00",54643.02679,63123.12679,0,8480.1,0,9490.518461,61853.38769,41.33,41.73
"2015-01-18","20:00",50756.96679,59984.06679,0,9227.1,0,9911.215319,58860.58877,39.97,34.86
"2015-01-19","21:00",48395.41679,58154.06679,0,9758.65,0,10502.91387,56964.81918,32.36,28.07
