"DA spot SC","RL actuals SC","RL MK SC","RL diff SC","VAR SC","DA spot","Trend"
-3.82379411132703,-0.28416069909364,0.979344839114567,-1.41219870500135,-0.945922805295204,-6.31999999999999,-1.68643214731605
-3.18860620558737,0.581031896876468,2.37547573575061,0.0182181070953646,0.730764244752542,-3.5,-0.0541355058565216
-5.47847204605999,-1.96732832353711,0.527488642729075,-1.84312006687714,-0.828558368955065,-5,-1.6034537825314
-4.65397504352439,-1.81721228196064,1.48133144431526,-0.936293584698035,0.404478457692491,-4.15,-0.271087899984401
-3.92805456152943,-2.02044524831215,2.03907370572372,-0.449719416120494,1.20287494908793,-2.78,0.688015077853848
-4.45829199720933,-3.57670445704105,1.07021360809604,-1.49078479193156,0.414309163483868,-3.54,0.116266133097774
-5.88215198352967,-5.89096469144251,-0.966542734079027,-3.60942220170877,-1.5565715741604,-3.43,-1.65731161882737
-5.11549515196912,-5.62347072822315,-0.86731416178274,-3.62199547767477,-1.56749847530381,-3.82,-1.59906067861555
-1.93819817275531,-2.51272039006864,1.60263479015765,-1.26253359734933,0.635979041899908,-1.39,0.571315279871879
1.00171729781066,0.68893786027196,3.90066353322749,0.876814641291691,2.53730687978192,0.180000000000003,2.31974805206375
2.28567127608514,2.34113042285633,4.61381182187171,1.4253426175128,2.84458530488983,0.529999999999998,2.39857999058369
2.98425330166421,3.49062987702509,4.8756414687632,1.57295097567309,2.74875171354265,1.47,2.09990245344073
1.27603591647857,2.23273064416887,2.8645171241644,-0.457261787180123,0.479069626204279,3.96,-0.30262314905027
1.98606251302728,3.16281887914074,3.3016981487209,0.0780882186156688,0.825984741013663,4.6,-0.0432665873233447
0.195616591000892,1.43406846224446,1.30343327063898,-1.74786320896388,-1.14483773792792,1.91,-1.98355777048951
0.513424100427855,1.73982364848762,1.46459882616018,-1.40758886040818,-0.910478902045845,-0.43,-1.67882846473253
0.0639273439507519,1.24505956430627,0.872588236099894,-1.83684807654023,-1.42776014147485,-0.91,-2.17749962726316
-2.57363099782641,-0.416981575961447,-0.320745712931199,-3.88923629833558,-3.37850727871259,-2.84,-4.39459766685201
-2.24867734252614,0.17458797795403,0.316065950211385,-3.32694907429676,-2.84897800871584,-0.879999999999999,-3.87476712916096
3.39294973240976,6.12461734778409,6.29992318255171,2.68421850750991,3.09765643307805,5.14,2.0427937178489
0.185807699675024,3.28167122407345,3.47746144668161,-0.0370161734920131,0.295932321060405,2.86,-0.701269566986614
0.394991433813537,3.87360929497551,4.10793458235166,0.787257897264396,1.01970675864044,3.74,0.135533537444079
1.77208722581968,5.67528199455586,6.01258532966447,2.92475861631378,3.07213642863951,3.84,2.25457670842136
-1.06570558876606,3.28557168263519,3.82797868572248,0.93813784644415,1.05396975280559,0.420000000000002,0.318277495453668
1.57385168512407,6.23289744665163,7.1232963000221,4.305949527661,4.49892274700988,2.48,3.85257860893704
2.03856718436966,6.6384238160098,8.05332590987046,5.09457414548132,5.53776250722758,4.23999999999999,4.92113022066331
2.02021422198933,6.07387288490428,8.184697040138,4.83989345901645,5.73909752217696,2.28,5.09479218986466
0.831575078090907,3.93453123657159,6.85139427505293,2.94524813214654,4.44602588466242,0.25,3.76054186780236
-0.614580618081391,1.35011965074103,5.02319892594853,0.471655500916839,2.62130584246221,-0.880000000000003,1.91642060663088
-3.49856189071127,-2.67089477087934,1.57481697140507,-3.59005200686555,-0.848630652680789,-2.69,-1.51086136576111
-2.70544971432572,-2.72643710541946,1.76237842796725,-3.89145600089385,-0.733395196406498,-2.24,-1.31053266984143
-1.80342215398821,-2.06487622050185,2.18746518332771,-3.75288272236607,-0.470772113938722,-1.64,-0.965038433990408
-2.43648982905768,-2.30751741899842,1.20759335940043,-4.75211069874753,-1.66935125812078,-1.14,-2.04587666826928
-1.623129360008,-0.628128015766826,1.85885464410012,-4.02190382700719,-1.32534509960786,0.359999999999999,-1.61274392275154
-2.42658105993515,-0.441722701097646,0.972936425894758,-4.80727625333316,-2.52969693103359,-0.18,-2.76942056327807
-1.24603343007157,1.72422588436025,2.14265589974115,-3.44343876835843,-1.61029329898805,3.88999999999999,-1.79259610292864
-4.6120460172325,-0.827837028668149,-1.21951432906186,-6.48251235813719,-5.09050021066845,3.69,-5.21244872444434
-5.14583975590327,-1.00777398805698,-1.88953079628916,-6.77559856604424,-5.7061740866219,-3.65,-5.83350805764675
-3.1213239801334,1.03419586327983,-0.0675649179623434,-4.55633578932313,-3.71280435542774,-1.8,-3.82097556262303
-0.933802578679497,3.10178746769007,1.91526641939389,-2.22379501426379,-1.53477426588761,-4.22,-1.61733921187556
-1.19569292902543,2.6811853880893,1.45566981753577,-2.38220061938992,-1.8127590587372,-4.33,-1.9333857246944
-2.74752591558765,-0.468927761431765,-1.57186673662099,-1.96391258518214,-1.9604623100549,-3.95,-4.59518072282455
-2.43457311155054,0.0492493214256164,-1.1335380558656,-1.4825207820558,-1.51138103802133,-3.73,-4.19382045169114
-3.24335810919144,-0.55444853540104,-1.78220948368106,-2.06786829117225,-2.14083451826916,-4.35,-4.82409211156269
-3.7327787801077,-0.845601045156652,-2.03038583024302,-2.25728685876884,-2.36681453681348,-3.42,-4.88331101621574
-4.17849291217212,-1.1149974978538,-2.20740860113542,-2.36146149977922,-2.50419904568253,-2.7,-4.74600934662727
-3.37300117960758,-0.175755821600362,-1.02314015184287,-1.1314653754161,-1.25505598224562,-2.59,-3.20712867508274
-4.60214541826231,-1.33778168766646,-1.73527097039946,-1.8605695505374,-1.87422307013646,-4.19,-3.4843675406415
-4.31784690887784,-1.1429896008582,-0.898340719438984,-1.13772291924194,-0.913990361057778,-5.43,-2.22194677165342
-0.86555396465041,1.93367813450709,3.00059376017813,2.50802265045287,3.13809521403527,-0.310000000000002,1.93571809252916
-0.408860431589531,1.64983550554403,3.74071422726251,2.82572869026609,4.05414315670404,-0.229999999999997,2.74464197626968
-0.789635016190779,0.253396979803597,3.45898355430916,2.01082664412843,3.96094825549082,-0.68,2.39351968341642
-0.512967401689771,-0.577444163093112,3.71749956786023,1.69298536133776,4.37844446763704,-0.890000000000001,2.52370051298097
-0.598716438146241,-1.69233969599215,3.52097426426969,0.962197572536457,4.28242138562982,-1.71,2.2192630282988
-0.00176388204192435,-1.80230224013603,3.99439089839598,1.03737658087671,4.76244297518341,-1.57,2.62024766603187
0.0707233494919457,-1.85188789093438,4.04053515737212,0.910169549561783,4.68240250137527,-1.17,2.62085750851014
-0.835575120835529,-2.27713854631851,3.19239168483679,0.141705577510777,3.57664429283703,-1.01,1.81478176391819
-2.63696420244011,-3.17448261124873,1.58255284320829,-1.24994881238673,1.62575029239086,-0.770000000000003,0.23890557393047
-3.47027161765009,-3.02074903667864,1.01356637427402,-1.58421054909801,0.703205849771621,-0.510000000000002,-0.312319246600406
-4.9466014822155,-3.52595318171474,-0.237365628692224,-2.55649383951996,-0.861368725626285,-1.84,-1.50555832866705
-6.46841183386098,-4.21907138886074,-1.68600957954186,-3.67996986720127,-2.5405019301306,-3.15000000000001,-2.87090276552859
-10.8548857677533,-8.17075223498906,-6.22325459794823,-7.94120429776134,-7.19194052150396,-9,-7.38355396635085
-5.57556677197793,-2.74768287415222,-1.25484177968055,-2.7350420694932,-2.24208796889542,-5.76,-2.3687249679113
-6.26047153088959,-3.4279510571756,-2.26674619014326,-3.5608433345639,-3.23319518202246,-9.36,-3.32997943693551
-3.23434949097059,-0.439302987829038,0.444375346672192,-0.693691855988341,-0.492368419124116,-5.29,-0.642985146395258
2.9110466629315,4.68931761671376,5.5280227388715,3.57922848324523,3.46296810133648,-0.77,0.194599835569065
-2.88207944630092,-1.0108784085097,-0.0582973793667598,-2.24000960620549,-2.26898198159826,-4.78,-5.61512325986059
-5.0444132337498,-3.07193275204322,-2.03361213713972,-4.46245933415417,-4.36587332761171,-6.58,-7.73581988776192
-4.49349763257957,-2.33339495393209,-1.27505034788022,-4.03463056261973,-3.75699099579636,-4.9,-6.97702728591663
-3.92996155187792,-1.56264192488976,-0.493543554334678,-3.65743494310471,-3.14667269273693,-3.17,-6.09571223661172
-3.19948221329429,-0.456850566074635,0.590466980608763,-3.26881437640144,-2.41227004114316,-2.39,-5.0562600762917
-2.97766542590209,0.386047130276957,1.37619707807364,-3.58330548106382,-2.25240377778294,-1.59,-4.51634244306532
-1.13178716424259,3.04166946555364,3.97349313249466,-2.44518577538469,-0.571011942990289,-2.62,-2.46038522344472
1.0609523685034,6.14529857309118,7.04151404772752,-1.09693334943685,1.30533344183599,0.839999999999996,-0.356432680613878
-0.935287817215141,5.13899596533765,5.99507045403389,-4.06181160915065,-1.18961562760916,-2.59,-2.78000476732905
-2.37144774030754,4.67114488115289,5.50641471184699,-6.51557505295879,-3.25448538857775,-2.01,-4.88572523466372
-0.145099817618643,7.79865498629336,8.57059913892815,-5.23170547136483,-1.68996681963708,-0.609999999999999,-3.39484477538362
-1.69471657617449,6.977290118101,7.62601144719913,-7.52261440157486,-3.83811457781116,-0.689999999999998,-5.57617245624296
-1.97934663858388,7.16677465929548,7.61403054546773,-8.18974193432514,-4.52556887472384,-1.08,-6.25232846668284
-0.312842863433964,8.98691333278127,9.11892739860194,-6.36862438183942,-2.91821720743237,-0.109999999999999,-4.60634467922308
-2.55324424340122,6.49575407911323,6.19204000594515,-7.85551074585487,-4.83884925046652,-1.55,-6.39763643405368
-6.43971835125108,2.21086584753693,1.39437776988771,-10.6433032030482,-8.16285009030838,-4.29,-9.60518214837975
-5.24587173714269,3.03232251384863,1.66815856085573,-8.31215836610279,-6.36162026291797,-4.48,-7.70523199107097
-5.62983524852049,2.19772042926218,0.37862912334127,-7.60616124894158,-6.1403351716307,-5.41,-7.36573406788952
-8.83434926371172,-1.61277052454939,-3.69711223810079,-9.85267668206706,-8.80338087653052,-5.76,-9.91480718717239
-5.26453010302922,1.29205626300029,-0.868416658186767,-5.62861005668004,-4.89458254422625,-5.16999999999999,-5.96553142353202
-3.06017005109762,2.80979665716966,0.744551803155368,-3.02833312019141,-2.51112502526925,-2.2,-3.53601298702897
-2.12745975720797,3.14939103384538,1.22583314760062,-1.85804414950217,-1.48889702899375,-3.96,-2.46809919658464
-3.58725749604824,1.16142058391048,-0.613882502954851,-3.13794850334206,-2.89217888602287,-2.68,-3.90048126063709
3.26717237221072,5.85336986319716,5.61800283957677,3.54218186563391,3.86181475267639,1.09,-0.478317520160985
-1.66292589351529,1.20790127908966,0.975511108034137,-1.24414870467884,-0.878509967841914,-4.63,-5.37274567517203
-0.237554701330829,2.93810638577937,2.71750833894871,0.382045699942978,0.796212247502815,-1.92,-3.77797581145134
0.323745875703136,3.8372577216211,3.65771886707443,1.19021801691842,1.67477894968165,-0.370000000000001,-2.78815299589083
-2.13794104242995,1.7227124163681,1.61409589182611,-0.998866495192278,-0.420548566672078,-1.66,-4.64118176748789
-1.41047707284786,2.84744045966654,2.90160512648025,-0.00894816424688472,0.750687434062208,-1.21,-3.20896955931951
-2.2886123303938,2.42077814355391,2.76236017102169,-0.686988636372213,0.376857518057122,-1.88,-3.28340463620776
-1.32642619155732,3.76150339937156,4.52077749382543,0.274013135047447,1.7646372121445,-1.94,-1.64844869104261
-2.57873492623392,2.62486016907671,3.93500547173657,-1.35903133303787,0.670481760693626,-2.91999999999999,-2.68854452375128
1.15656981440974,6.10002880549948,8.09842162641992,1.5256412579118,4.1977750436177,0.789999999999999,0.703336896034976
2.40987019769877,6.7688344387204,9.53285987645283,1.56371723501341,4.92888715065423,1.94,1.16951190652466
3.66098545872957,7.24969484894859,10.7552058371502,1.45773485817258,5.4750133980028,2.86,1.44043798573852
3.20467614082994,5.95823400478048,10.0772640471157,-0.283304100093169,4.25184989207429,2.02,0.0416482440195765
1.98651174230083,4.05496312879513,8.52986276346017,-2.42255798775806,2.38940557717716,0.93,-1.86340853802071
1.19699718924127,2.97728920463474,7.40565350148976,-3.44535058405156,1.28380443134682,1.32,-2.86361849907744
-1.81882172591659,0.0793528266949544,4.0102251692884,-5.93225015193552,-1.69507575550456,-0.329999999999998,-5.50008406000037
-3.14516569448428,-0.782737590368637,2.38762114270874,-6.23132834611797,-2.71054461997575,-0.720000000000002,-6.12150865060159
-5.02785294149342,-2.10191074728104,0.272079979726094,-6.97365334607186,-4.19677939066888,-2.97,-7.22073564804547
-2.7123914564447,0.791039492654932,2.38853170278913,-3.50066138098758,-1.44533402675185,1.13999999999999,-4.07415940952733
-1.67893458964329,2.29330526684252,3.19579232762864,-1.42860936443105,-0.0213367487470322,2.56,-2.2890382972816
0.982494464540196,5.09054723730883,5.51704814739536,1.85991404178193,2.80342994967361,0.619999999999997,0.770844878695371
0.451795930676163,4.46738065613489,4.60252787221687,1.63340776610326,2.27638002905866,-1.41,0.426830373636037
-0.731144244697269,3.11158377634685,3.06983015331988,0.583277522774843,1.0319903028068,-3.3,-0.674609538284798
-0.00963740235692256,3.643737965649,3.4690931644548,1.37105837183914,1.66870636427177,-1.86,0.0106016274406997
-0.934204501776215,0.776834918599114,-0.244688414574849,-2.1031599202276,-2.28149095673147,0.470000000000002,-4.12050726921318
-2.99202618546468,-1.34735980723799,-2.42586460926819,-4.37773350789849,-4.59300058191337,-0.640000000000001,-6.46893060577054
-1.73815004754774,-0.25656182683004,-1.37718726770738,-3.38106906348972,-3.6375168454684,-0.52,-5.53902113327724
-0.174574923009679,1.05555513344878,-0.0944541877815155,-2.14239377120407,-2.43389807667594,0.00999999999999801,-4.23797747630926
-0.871851571288069,0.0241818044120983,-1.13639910981679,-3.22038202271257,-3.54565812538775,-0.82,-5.17715009921532
-1.2187062983629,-0.727497299812228,-1.88251588561878,-4.09762011291127,-4.43652831345409,-1.38,-5.92408105150813
-4.89439239866761,-4.82686487993377,-5.96592672246225,-8.48292810716773,-8.80122778170675,-2.68,-10.1249483208358
-6.7107134995163,-6.94590205954542,-8.05209492985691,-11.0845045638329,-11.3297694235164,-2.24,-12.5151743107042
-4.3714034759012,-4.61946303406739,-5.65970029271467,-9.45097938402219,-9.54543452934244,-1.51,-10.7249850489817
-0.672783039416196,-0.566829667937611,-1.49413773448065,-6.29095058107501,-6.13797076365853,-0.399999999999999,-7.44971100788468
-1.78098667735414,-1.02363431352691,-1.80021420563432,-7.7522924911579,-7.28465362829127,-1.06,-8.81292214060659
-2.94762820992572,-1.3791996458334,-1.99391839100625,-9.08550517547697,-8.27828230477961,-1.77,-10.0239743049366
-4.75490757556616,-2.35802008698044,-2.82056584044541,-10.861886688386,-9.73788970949549,-3.97,-11.6219498078294
-5.20211490964563,-2.13088774082534,-2.4944695177475,-11.1086888182001,-9.75425042402113,-5.42,-11.6685032215861
-6.01120354576399,-2.60090256541176,-2.97140059991607,-11.5802528549029,-10.1502904143764,-4.99,-11.9719684950016
-6.32282368402577,-2.966138566467,-3.44884934936895,-11.3783795679834,-10.04659480449,-4.08,-11.5914916223468
-6.89136741515113,-3.82890410080461,-4.51107169845155,-11.404948359485,-10.2799429246292,-1.98,-11.4894456901945
-5.67916572540136,-2.98138024100176,-3.88125461316128,-9.68672581266039,-8.78715719122304,-0.699999999999999,-9.67585958376372
-7.01322915764919,-4.75050338041985,-5.85274389715916,-10.5681921147413,-9.9073950272002,-2.42,-10.4748420252367
-9.05989975317125,-7.26016746540405,-8.51417624962842,-12.2037938817877,-11.7780966466202,-2.48,-12.0675163735909
-7.22325081298519,-5.75524551412605,-7.06106122015277,-9.97331445116736,-9.71147332508709,-3.06,-9.87408687784155
-6.18568674943318,-4.94320887534639,-6.22883906867105,-8.59376839746621,-8.44076449677696,-3.91,-8.52698868358433
-5.21330282121962,-4.12191524157984,-5.36118508088168,-7.34653637821921,-7.26376276989642,-4.47,-7.30114491123113
-5.05063042446217,-4.06659309483084,-5.25631555963753,-6.94070834750504,-6.91140066306217,-3.59,-6.97734591922121
-3.30814570518204,-4.0844426049968,-5.013577460518,-6.61793515280139,-6.45201061931158,-2.16,-12.3084769678151
-4.54568450296723,-5.48204016024799,-6.45946776230426,-8.05526881052307,-7.92495428757252,-2.63,-14.029746339761
-2.06209264986333,-3.14453123708204,-4.15033281797211,-5.69178157726365,-5.61849601305256,-1.21,-11.8764619160161
-3.29306865878875,-4.4868127827029,-5.48784643574471,-6.97532998079311,-6.97027612950167,-2.13,-13.17901949557
-3.23771288319026,-4.57112834298433,-5.53785172490099,-6.93692407415754,-7.01016014458023,-1.89,-13.0222353202633
-3.03647530021834,-4.57933188916394,-5.45164701804547,-6.80646464345797,-6.94393069482306,-1.58,-12.7454903152567
-5.77806755647963,-7.62780236409264,-8.33471072086716,-9.75372365188068,-9.91658036619889,-0.84,-15.4893679906503
-8.58790643639504,-10.8663719702408,-11.3383344871451,-12.9745938457673,-13.080897868745,-3.06,-18.4826160740284
-7.41314096961368,-10.2449719446333,-10.4082934287767,-12.4635661754439,-12.3778985512372,-3.43,-17.7769229684443
-4.21441657929041,-7.68323532501081,-7.45142172101739,-10.1652373459902,-9.72360402156107,-4.14,-15.2647629101171
-1.44450615299608,-5.60725110493983,-4.92943220501861,-8.45478000142884,-7.53603363323947,-4.35,-13.3088835703739
1.06057173181834,-3.69573912390407,-2.57445156779949,-6.97564030721808,-5.53605936273464,-3,-11.5261290510506
0.644511983044865,-4.49495821297402,-2.98934791914745,-8.20509433971556,-6.28099344720975,-2.49,-12.367970997332
-2.48360470617101,-7.66662698368263,-5.91843421948352,-11.7566870925499,-9.4865339110596,-1.1,-15.5490711861364
-4.72962329756049,-9.45494975696097,-7.6990281759637,-13.8408390417853,-11.4743825801828,-0.949999999999999,-17.4192471275217
-6.33348899381148,-10.0457044444635,-8.53732888430717,-14.5941620856345,-12.4136412177545,-1.47,-18.0452255344596
-5.46393593976395,-7.84056659255781,-6.74426481436182,-12.5232319275347,-10.7023505016421,-0.319999999999997,-16.0327056339804
-4.96918866943688,-5.9452605277179,-5.28346922825153,-10.7615654208308,-9.33567905249227,-2.58,-14.3898921279759
-3.56143258211057,-3.27069782557462,-3.03494304884227,-8.12446685610366,-7.10813150581915,-1.45,-11.8623874406801
-4.2537463814122,-2.9935247942351,-3.13759271260876,-7.72554269560676,-7.09660500941273,-1.55,-11.5322737576008
-0.265484715496314,1.55114084054255,1.16638434248383,-2.93955442995271,-2.57291910598377,0.0600000000000023,-6.72134009051804
-0.475574148949796,1.531205067274,1.0139122639753,-2.63610285995102,-2.43069533898208,-0.880000000000003,-6.28488905714539
0.0946291372234214,2.12874386710402,1.54225526249279,-1.73132253494038,-1.62348950569726,0.729999999999997,-5.21477378196101
-0.614874432311392,1.39690107002684,0.762364247906476,-2.18872819141519,-2.15056003837763,1.84,-5.58008689281001
-0.847142530083527,-0.482033240976588,-0.896481617005126,-2.05677813508736,-1.65756055010591,-0.379999999999999,-7.93119711437451
-1.62121283665279,-1.11048809682388,-1.50655242947756,-2.71829670802198,-2.28584658197911,-1.88,-8.8542291265533
-2.59721629480388,-1.85212188669971,-2.22028320728665,-3.46358139919865,-3.00872985519693,-2.82,-9.77642988642695
-2.19774067714827,-1.06404870353705,-1.39630986654504,-2.69021099971946,-2.21332088251633,-1.18,-8.97960442979563
-1.07181030310502,0.525984578050494,0.257514204527109,-1.09260966141656,-0.584157131967256,0.990000000000002,-7.20858967297324
-0.717923996733163,1.52909633755822,1.37783434673491,-0.130020103754049,0.464651200309177,0.670000000000002,-6.0251593072038
2.7871793510709,5.88492272472184,5.91537444012207,4.08631957313673,4.85213617906771,2.91,-1.51213037702215
3.32187344781215,7.2838148782463,7.56620197300442,5.23573597151181,6.27754753239309,0.689999999999998,-0.0366482070116021
2.71312048179441,7.31152052303525,7.91890626779234,4.8993699758005,6.33803569879304,1.19,-0.0941542937506554
3.47163392638076,8.39216220971957,9.3915346360959,5.48882444016256,7.44672595515794,2.71,0.766477310856622
3.71763484998223,8.63741467221411,10.071178215152,5.17658767636313,7.73186486262959,3.12,0.730763434261661
5.06602328959733,9.79840673167124,11.6325856977445,5.75943789352256,8.89688235185167,4.41,1.6185566239972
4.27361968864238,8.7064181078077,10.8457980475721,4.14810998768107,7.763234522628,3.75,0.367130055764491
3.05239360567042,7.21223635783592,9.47848513806567,2.2631668884111,6.14573220208605,2.74,-1.20147493823234
0.838540248052006,4.92422275861004,7.03909862398967,-0.225396072593341,3.59552594603743,0.880000000000003,-3.55536441482342
-4.22477427247716,-0.0240161877584271,1.63647820972643,-5.13051169882228,-1.74405127838338,-3.77,-8.43754646058007
-4.59208184319552,-0.0674883704731499,0.950105257888644,-5.03175404308808,-2.29273608120813,-3.68,-8.51308907046023
-1.21559183133292,3.74143840116002,4.08307097040974,-1.07889154631893,0.977445664384312,-1.29,-4.79195421093286
-1.15684925222215,4.19194306971045,3.90879043928958,-0.415521029235009,0.979918697348836,-1.56,-4.33033944107027
-1.12783657731028,4.41229609302881,3.63107603772919,0.128166582837785,0.943310610057075,-1.33,-3.91655542862885
0.605245898642615,6.01934789101028,4.9517227524337,2.09821634943155,2.51890313083191,-0.609999999999999,-1.95324389640794
-0.865070581315251,4.18931574589647,3.01285050553734,0.649241797118727,0.837714447384151,-1.96,-3.274805845263
-1.02913662864091,3.63092554267845,2.42923682125829,0.421553712747659,0.473745174086496,-1.75,-3.33194321079741
-3.12616394597325,1.14441776825013,-0.0577227753324365,-1.7743205965149,-1.82032157069924,-3.57,-5.42886376985698
-0.15997350468831,2.72520006343483,2.64822227441056,1.25860882386294,0.686957432226496,-1.23,-3.4986388679462
-0.371639931803241,2.72883788545122,2.68878192474309,1.1343550828448,0.640083820440481,-0.260000000000002,-3.67032323896851
0.778258717993836,4.07484804177009,4.06197479600942,2.33708584536127,1.96728766137149,0.949999999999999,-2.3810094267977
0.839148160070348,4.34231064699024,4.31936975179293,2.39983471322101,2.2046220039169,1.77,-1.96831713601744
0.099576180413198,3.79583998061098,3.7669214561789,1.62916903214675,1.66412539650558,1.83,-2.1983927669776
-1.23796570261367,2.71137276091469,2.65987038132514,0.209648008081814,0.560928439015225,-1.02,-2.9527402967433
2.51803513207719,6.82253356268322,6.72462300397448,3.83499161163291,4.58355223564536,1.59,1.48092774830144
1.61689240429797,6.32496035282714,6.18454127972807,2.7744226665315,3.93385342832072,-0.840000000000003,1.18728773786561
0.137241914479233,5.20094358757594,5.04923355001007,1.11725540516033,2.61158067091914,-0.910000000000004,-0.0109556210179562
-2.49705081933556,2.81480439783839,2.67355817325913,-1.72918230285364,-0.0235057934265583,-3.37,-2.76662977171851
-0.354437830515614,5.08496752450575,4.98819023315021,0.18941812168854,1.98887975960457,-0.719999999999999,-1.06415542355805
-0.81815214838592,4.65058734300112,4.57884461329857,-0.505351314251733,1.2760508393408,-0.350000000000001,-2.12911026862692
-1.375326180193,4.02183435692808,3.93586485192541,-1.28303066220192,0.380905055950812,-2.14,-3.28998381367234
-2.36032978708981,2.92003364670393,2.74676705546048,-2.43931165935333,-0.973540812355907,-2.98,-4.75512032900128
-4.17623145797947,1.01669881230971,0.632761817127488,-4.33576508544394,-3.13471667134998,-5.08,-6.81338501982778
-5.81522682515457,-0.72084227980239,-1.44018384971212,-5.96387340615645,-5.09636751065474,-5.42,-8.3678504961242
-3.46391092959694,1.6173213943636,0.46916030707753,-3.53023713805482,-3.02262984698682,-3.7,-5.77364678690387
-1.74254929191631,3.36821283414299,1.75845883420477,-1.72487837755963,-1.56276288661852,-2.35,-3.77489300105506
-2.68091979041458,2.43839520511342,0.43731784989064,-2.56539667209024,-2.68702875059633,-1.16999999999999,-4.36301545223308
-5.71113789307087,-0.677158706439506,-2.91535588541917,-5.4827645546394,-5.80400642450068,-1.82,-7.02536677629815
-3.0029934275835,1.78604569858258,-0.510162908979417,-2.70080011423521,-3.1502631540557,-1.55,-4.12145898055872
-1.36846491393236,3.08596626937339,0.882168318983993,-1.01051282469155,-1.5192082193048,-0.859999999999999,-2.35385161515079
-0.955422689943369,3.1754559451585,1.10520892144849,-0.560613559191246,-1.09447400110634,-0.789999999999999,-1.84892386919949
-1.47913758144895,2.35369141486439,0.42083741951464,-1.05209806646489,-1.60566568449884,-1.85,-2.3759700216531
0.0979504365976496,2.87858992786881,2.75925847529297,1.50679798068418,0.743351119121655,-0.809999999999999,-1.92514234866373
-0.325764239532543,2.561534113819,2.47800996414998,0.988418544656721,0.311136062578996,-0.640000000000001,-2.42339050555415
-0.934650831742232,1.99314818337351,1.94247913687207,0.205582790500014,-0.324915072392248,-1,-3.09268805981925
-2.18128671838065,0.706147952793231,0.67968956420636,-1.31226499499378,-1.61852688392031,-1.56,-4.27574816269323
-2.46592461683919,0.296773159376379,0.317279642363896,-1.98006477859211,-1.98430213333486,-1.14,-4.4422068462619
-1.80624113076114,0.703293588974894,0.822592089711115,-1.90721725640723,-1.46574662795015,-2.47,-3.74491961107986
-0.131757343663267,1.99512703451823,2.28348982348643,-1.03953081039237,0.000280441690541977,-0.589999999999996,-2.08237090962072
1.11723944703776,2.75678484800613,3.30856202024039,-0.730019602632844,0.979337817838498,-0.890000000000001,-0.948904405411952
3.08037060334075,4.1422261989355,5.07284475835028,0.278376939648638,2.62000261692957,1.3,0.685143874444336
3.16291186691384,3.54333687781885,4.96323681295745,-0.549187103735697,2.33509066834032,4.17,0.226773367298563
3.22734392183948,2.87327783170746,4.86067938584983,-1.30770461914994,2.0092106430314,5.4,-0.383484008611468
4.72490560305283,3.67172145429502,6.19426385127728,-0.455909286254744,3.1551087019433,7.33,0.469545599548972
6.29886711759056,4.66499158962231,7.60269197878445,0.726600783228943,4.46616019371604,7.32,1.57776594064559
7.00398610035974,5.04815137680869,8.16648864172064,1.39382605354605,5.06776627278562,8.52,2.10942259215212
6.22166135860369,4.36810014568357,7.29566375317665,1.05020424823236,4.42656386757585,5.67,1.55940935557631
5.45362811169689,4.14757143901066,6.47688952868058,1.24032607466723,4.06385540196904,5.21,1.52292886520507
4.28532089290764,3.83286208085861,5.31303913381255,1.32511834185788,3.46632580146323,5.13,1.33064701889867
4.62873040757808,5.07023313305196,5.65239138817925,2.94016984481404,4.40575927574815,3.98,2.6684124232026
1.76029060793991,3.04254671792217,2.79236793849908,1.22635447125318,2.08639850177275,3.33,0.749527887585131
0.468829712775651,2.44435257270282,1.53148123422324,0.869115241537145,1.23316047681664,3.05,0.250151968635741
1.00151816780833,3.35864910376964,2.0650609715728,2.00037285405872,2.01809173863883,2.69,1.22944559888072
1.49549263803647,3.99611899831625,2.56064650545651,2.80190888676343,2.61000411270221,2.13,1.95041613067887
2.03052929367862,4.55773006481961,3.09132454233094,3.4879347377765,3.16937294034715,2.45,2.59908698272333
2.58860243765681,5.11345016413798,3.65055222542199,4.1513244680857,3.73096969516703,3.77,3.16418880117727
2.34462027750763,4.03972008225312,4.08099645781734,2.15631307202498,0.907901097205158,1.27,1.31003739222076
2.00420333623518,3.95851169934125,3.98466433617743,1.86895765500175,0.646247810855812,1.95,1.11927065274485
0.310156709892411,2.56916634887166,2.56246544966511,0.258397141757865,-0.868382273002254,0.890000000000001,-0.383097475552816
1.09932389317207,3.73990226697731,3.66320306730796,1.16856340000095,0.209305349934279,2.79,0.746652889410335
-0.220931991879379,2.84922609093122,2.68389109472975,0.000316321428076805,-0.737628561792935,2.61,-0.133076428951206
1.10997129874709,4.74882778699138,4.43849854298804,1.53764263065965,1.06771079377376,3.11,1.66102987727969
4.25934496793346,8.6229499253911,8.1011729967991,4.94413312745931,4.75194984896802,5.36,5.33078679270431
5.57228259535423,10.675534058233,9.90723914417238,6.51288093949831,6.50408472501009,5.6,7.08999967402528
2.97470370076497,8.63160751577016,7.62020237607738,4.10248383587439,4.06065728513148,4.11,4.63591005674905
1.3324506651851,7.24848437352582,6.00794184631814,2.54624267186144,2.20687277327931,2.96,2.74531052464937
0.873466061832708,6.7629624329891,5.32686240718082,2.07744649437532,1.22319936678077,1.77,1.73437679774784
