"DA spot SC","RL actuals SC","RL MK SC","RL diff SC","VAR SC"
1.49427754100145,3.2481997126215,3.46806586118736,1.28279124414078,1.19984719440103
-0.550866782057426,-1.05985067025676,-0.543791498128602,-1.90867505341538,-1.56590188955369
0.858122974043326,0.312241430939491,0.84516169563074,-0.499963367637587,-0.149381409801645
1.24057726223725,0.660108869253172,1.20910395219637,-0.117113850260818,0.241003384861806
1.11280403846755,0.500115576314524,1.0643547304972,-0.243793215753808,0.121553787402952
0.662974245850734,0.0204884709270914,0.599096476635463,-0.69180519141198,-0.319565922038617
1.32725206200585,0.657447706396955,1.24950487121592,-0.024960270028231,0.353801771179224
0.51097810311331,-0.183610125408443,0.420932033404693,-0.837892505834084,-0.453009179740036
0.781006075927507,0.0642246579523302,0.680243172941896,-0.563722862487076,-0.173151731018919
3.01028071548209,2.27395276719995,2.90039452784689,1.67051872463449,2.0663121893993
2.34075120880527,1.58757936504968,2.22334678813361,1.00680677214692,1.40732510556593
1.46722647602841,0.699969347319904,1.34392037691913,0.139975529769607,0.544689274635388
0.889650870278231,0.111123042824385,0.762071150315887,-0.430005319782648,-0.0216576132424997
-1.87111009991172,-2.65803806421631,-2.00132388015686,-3.18224493838824,-2.77085671251113
-0.838402765504494,-1.63080432907818,-0.969599542476441,-2.14006432742216,-1.72626101711045
1.3100364635795,0.515143814005395,1.17951925642245,0.018825432783256,0.434386400062191
2.47670342714325,1.68235818052444,2.34853985932851,1.19694551161906,1.61357471583288
4.58375234256933,3.79304896354855,4.45962798661004,3.31647545605588,3.73345148460726
6.16689821559534,5.38298714450237,6.04851014699035,4.91315560141937,5.32972504914601
10.4173522542799,9.64343990713154,10.3064090515138,9.17822248535622,9.59359995453082
10.2879517044858,9.52730047298592,10.1861734490288,9.0645386833173,9.47790678364758
4.9680144848227,4.2239427363622,4.87713276113088,3.76144744350036,4.17195679212907
1.48572278153812,0.761604859194907,1.40748067705317,0.297156281740914,0.703925503245816
1.73914959134033,1.03841581387935,1.67530169648967,0.569763524335333,0.971879250729199
-0.512073554282473,-1.18593689240923,-0.559761146085698,-1.66107396764013,-1.26455709690951
-2.57009212578971,-2.89534271139533,-2.86888212223285,-3.60781428424139,-3.60275845707845
-3.97312795052696,-4.29977144665692,-4.28418068237282,-4.9858681599179,-4.99606380922896
-1.69999904972682,-2.02750943724328,-2.02161161736367,-2.6871732573364,-2.71176301108533
-1.18331885261823,-1.51120132583913,-1.51380193805727,-2.14436463350101,-2.18248551322503
-2.00785650194778,-2.33564746864687,-2.3455343688231,-2.94223305893351,-2.9930164797432
-3.29485363061398,-3.6221207120208,-3.6380641241826,-4.20204179430759,-4.26461356488691
-3.2862191553315,-3.6125611861314,-3.63331370247337,-4.16572138411312,-4.23920170671938
-2.96991402592051,-3.29496105425463,-3.31925763513844,-3.82125440594543,-3.9047578764093
-5.59081548623348,-5.91422877369875,-5.94078674765323,-6.4135397314322,-6.50617533915772
-5.84557991443843,-6.1670519360876,-6.19457099980866,-6.63925536651664,-6.7401264944812
-6.47003073266979,-6.78928517701137,-6.81644739536207,-7.23424636110833,-7.34245078586271
-7.52429569575284,-7.84108746475118,-7.86655727076166,-8.25866209780777,-8.37329198947609
-9.01462051196444,-9.32873572103967,-9.3511599159072,-9.718769912667,-9.83891183494675
-10.6963484976341,-11.0076044756621,-11.0256122287511,-11.3699347497907,-11.4946696599527
-9.77647349853374,-10.0847187878463,-10.0969216366882,-10.419172082726,-10.5475753316145
-5.84832953617751,-6.15344389256212,-6.15843574285555,-6.45983756076219,-6.5909788927948
-2.20866154864817,-2.51055594134814,-2.50691306695883,-2.78869774975726,-2.92164130292489
-0.399752278240896,-0.698368889955351,-0.684649932916138,-0.948057019781555,-1.08186132564851
5.62924601924939,5.33393379236553,5.3591878218547,5.1129107455948,4.97919276189086
6.87219572058136,6.58018326891741,6.61844899248946,6.38804629535533,6.25536731510335
4.34326366010716,4.0545151605966,4.10728683171736,3.89149483607696,3.76081314699256
1.93649332745358,1.65094174357411,1.71973124754228,1.51727822961131,1.38955772583674
0.264829679431738,-0.0176232387947515,0.0687136151524328,-0.121680195005691,-0.245470012901567
-1.38612274131213,-1.66560645731954,-1.56017510442886,-1.739797522903,-1.85868154792466
-0.76323447502735,0.86901676160544,1.12362225810302,0.179346028653512,0.640819328916862
-1.07141106989888,0.589894103455947,0.835278270773649,-0.105485317132402,0.360095972909647
-2.2736742159227,-0.583523761998698,-0.347708374177742,-1.28510477379427,-0.815286136877504
-3.19718343868408,-1.47846015709554,-1.25256729576551,-2.18667834125307,-1.71254858798863
-2.40460122936742,-0.657641369770715,-0.442031078603122,-1.37287498502887,-0.89441593356689
-1.93789487113153,-0.163098479934785,0.0418629007215614,-0.885668462616156,-0.402917518729833
1.70137057169512,3.50353965133201,3.69747948445099,2.7733696873209,3.2603195302353
2.86840034580366,4.69741447396908,4.87995382584724,3.95943823713777,4.45043839806089
2.8481016652442,4.70336940527476,4.87412304553136,3.95743792654888,4.4522842368383
2.05498027940552,3.93584639788607,4.09442279946304,3.18186803060731,3.68030073399753
-0.322462423292848,1.58328304347081,1.72928438263278,0.821223463396926,1.32292721599939
-0.201557342657171,1.72828464547095,1.86130680180521,0.958166850775765,1.46277072107882
-0.50359312764536,1.44949875817682,1.56913131459338,0.671403069450243,1.17848053831918
1.00645760232625,2.98188896542035,3.08771520815189,2.19595302566834,2.70502198634538
1.60589831467455,3.60269493786667,3.69429185646856,2.80911371251127,3.31963647061554
2.53391903249866,4.55104290186313,4.62798118921344,3.75006867874245,4.26145195227002
3.9304793194638,5.96682862432323,6.02867267662268,5.15877101369145,5.6703659330153
8.27358833690668,10.3279974698319,10.3743053866039,9.51322340435928,10.0243255122293
5.63454828327148,7.70578784008159,7.73611142417233,6.88472157485443,7.39457082639754
6.12953322825904,8.21631000802137,8.23019476559961,7.38943312054207,7.897213883262
1.22917945545846,3.3301364604886,3.32712160104584,2.49798785067563,3.00282890445307
-1.89946611929374,0.214250316568044,0.193868752918448,-0.622573793244086,-0.121599256151498
-1.76447445338759,0.360516822117916,0.322295170398359,-0.480329242942759,0.0157963820995164
-3.69988749048663,-1.56516976327708,-1.62171118360704,-2.40932691641963,-1.91908818641618
0.350695668038142,2.18339798300472,2.16029159074116,2.05217335521207,1.86394958041781
-0.511882622470168,1.32115947157003,1.29157103575615,1.20815586881272,1.00938296867811
-1.67432155175591,0.157108492297986,0.123189373876443,0.0650997065257677,-0.143434139456744
-0.766889311019074,1.06088051934088,1.02480050546032,0.992675588774823,0.775179152057795
1.49608637038989,3.31805148870051,3.2819987927156,3.27649469783302,3.05084420111581
4.86198201691828,6.67590159017646,6.64208285164787,6.66387246977125,6.43088661940916
9.97233638714841,11.7758732477033,11.7465135323977,11.7962865747954,11.5567942527647
11.1770769934116,12.9677976389646,12.9451404388546,13.0236034368603,12.7784437007582
11.9623934034771,13.7377679970819,13.7240752303463,13.831951535359,13.5819736184036
8.20217649547358,9.95957886553617,9.95713087655959,10.0951606600436,9.84122397107404
9.43427825586832,11.1709858961469,11.18208145552,11.351021709005,11.0939958324813
7.27607731454038,8.98927138414541,9.01622768866496,9.21685222374589,8.95761691974909
4.37179588902018,6.05856121241444,6.10371388508308,6.3368133334202,6.07625853765229
5.42070084622479,7.07802591322329,7.14372900324974,7.41011081656862,7.14913664035251
7.02430928181439,8.64908624758441,8.73771223038337,9.03820068047492,8.7777174107545
7.72630180805362,9.31532649311473,9.42926627030691,9.76470244902734,9.50563054836744
8.20670153011658,9.75667342034059,9.8983363197527,10.2695781390236,10.0128482456099
12.5876679899352,14.0951902365462,14.2670040122109,14.6749262040191,14.4214791316585
19.849335099021,21.3109145185954,21.5153253507515,21.9608194671491,21.7116062052692
19.7812306718554,21.1932777463217,21.432750241414,21.9167246545185,21.672706368168
11.6120188084893,12.9708476851285,13.2478648758076,13.7712447778018,13.5333928076503
9.14467219534045,10.4465006867856,10.7635640319083,11.3272914350404,11.0965872973784
10.8665449585866,12.1074945428232,12.4671239274522,13.0721576640355,12.8495930507746
3.93975424170453,5.11585006207024,5.52058379747434,6.16789951988769,5.95447629856024
11.927151549771,13.1215070977717,13.1066557207554,12.2234596931134,12.2989290639666
9.05704788243392,10.2794822404933,10.2468130208662,9.34276433810064,9.41510859425588
9.83461035802977,11.084969908523,11.0348067726232,10.1097905566893,10.1792897975352
12.224703916497,13.5027966156135,13.435477386216,12.4894338741489,12.556364599269
13.0327167656608,14.338312143404,14.2541885397208,13.2871130836359,13.3517481928087
14.8971269915514,16.229956151739,16.1293937894191,15.1413368565116,15.2039456497105
14.6466410818168,16.0063967020808,15.8897750932101,14.8808422657554,14.9416904431488
17.9341994885241,19.3205358203106,19.1882483734119,18.1586003487653,18.2179500107165
17.1526502320582,18.5651831006273,18.4176371206605,17.3674897112575,17.4255993583248
10.445723699802,11.8840305042282,11.72164719259,10.651271325946,10.7083958588826
8.05220452503019,9.51582423820203,9.33903869272618,8.24876041143674,8.30515113119081
6.84337130001026,8.33180446863057,8.14106568358772,7.03126614532835,7.08717075304302
3.79952390997715,5.31223265456288,5.10800352066066,3.97911899818696,4.03478159520027
5.48659820695881,7.02300622184108,6.80576352622407,5.65828540737165,5.71394649521662
6.50986141914428,8.06935397246841,7.83958839871812,6.67406318640267,6.72995966680724
8.54204922296033,10.1239731566858,9.88218928482074,8.69921859703796,8.75558377192503
7.61305784443458,9.21672157433506,8.96343788081065,7.76367845063629,7.82074202212371
10.2701504809699,11.8948239966332,11.6305728543418,10.4147365299317,10.4727246003322
9.41672034836205,11.0616352131903,10.7869628914613,9.55581663605115,9.61495170787259
13.0961479452864,14.7604972964956,14.4759639610953,13.2303298530011,13.2908308289461
8.50101570686175,10.1839542554824,9.89013396861403,8.6308892012317,8.69297138419789
5.06585425613051,6.76649828700718,6.46397900731089,5.19205588911636,5.25593098219631
5.60352980863248,7.32095718042386,7.01034076297685,5.72672671752611,5.79260282400736
3.84032584859586,5.57357599377486,5.25547819009123,3.96121575602033,4.02929737938534
-0.250771531035962,1.70221757435818,0.887940509607343,-0.981782489111868,-0.966281374358175
-1.447939506874,0.535548553814127,-0.296938968389636,-2.17783277858846,-2.16546947085062
-0.584095926915413,1.42826927235267,0.57812037873337,-1.31381430864793,-1.3042534960057
1.22772282410562,3.26732325094697,2.40007992936082,0.497345207442173,0.504412253500252
4.43292259365379,6.49809624276909,5.61434329407607,3.70116028861317,3.70601571318974
4.74549841478794,6.83456318658524,5.93490326905658,4.01173463939054,4.01463400417945
5.71898965860769,7.83024335920238,6.91529698852063,4.98271630234052,4.98388858562683
6.60321286283559,8.73493320405044,7.8053387533094,5.86403048665228,5.86367808331225
5.21092509570935,7.36136969507448,6.41778339477924,4.46854293203018,4.46684165353127
0.417644288407594,2.58505066916048,1.62814660722743,-0.328119758880561,-0.331020684479675
-1.39757836430146,0.785007226784025,-0.184522651459186,-2.14679771984508,-2.15077564789453
-4.30583460413859,-2.1098724680683,-3.09131835988273,-5.05847402111753,-5.06343289037624
-7.04902647481394,-4.8415105533993,-5.83414479863472,-7.80494203494143,-7.81081236757713
-7.37258702432154,-5.15536017149563,-6.15843725259054,-8.13152613784419,-8.13826503943339
-6.77721698678994,-4.55214215077847,-5.56489869276009,-7.53881839248773,-7.54640955201574
-5.45908538652719,-3.22804560984852,-4.24970038033277,-6.22287915171346,-6.23133284157438
-6.03446586633942,-3.79936428580456,-4.8291181949961,-6.7998733868609,-6.80922646285765
-3.35143560904191,-1.1141954557545,-2.15123155644667,-4.1177696092787,-4.12808551062297
-3.39739151972293,-1.15995611907924,-2.20343960665416,-4.16385605258849,-4.1752248019008
-0.171768361960119,2.06389886635093,1.01482065392247,-0.937458808901297,-0.949997012210922
-4.54313641326574,-2.31122087126891,-3.36502328911041,-5.30703948426275,-5.32089033100779
-2.41019825462603,-0.184038007217605,-1.2416762536204,-3.17119198819247,-3.18652525121981
0.943782630777537,3.16216388103071,2.10159604032966,0.186928867594705,0.169916832029386
1.30909280824912,3.51765126448755,2.45507792116258,0.557718319869558,0.538804572101775
5.11476440187248,5.41042746779574,5.7011079563385,5.86741068756047,6.15516499728282
6.49195233284266,6.7525901164551,7.07804894705519,7.23782135163546,7.54863257249657
4.70856571810845,4.93505432034937,5.29407483958664,5.4480729967473,5.78111312494586
4.14196135633105,4.3352337962229,4.72654405890995,4.87553209107517,5.22993374706839
4.05020289144777,4.21124910609609,4.63352187527823,4.77827194807432,5.15312837657792
5.1384247358179,5.26829158041139,5.72014432736667,5.86143664962202,6.25580171961025
10.4995500642352,10.5993413120457,11.0793362162848,11.21795904003,11.6308472447356
11.6632854590001,11.7341618013825,12.240805750649,12.3775553711165,12.8079418280308
9.52836339483342,9.57154244122582,10.103287031496,10.2389677871206,10.6857882379932
11.8003077668413,11.8170640447649,12.3723055802476,12.5077298526661,12.9698806635054
10.9534653781592,10.9451303332183,11.5222098263552,11.6581980404066,12.1345362014794
9.87490701921674,9.84286901509885,10.4400721865644,10.5774528102896,11.0667959361213
7.56974957758243,7.51545389605811,8.13101117475935,8.2706207194016,8.77174704877594
7.08430822727647,7.00925706819944,7.64134359127622,7.78402661128072,8.29567500724008
7.78702169628091,7.69277417758801,8.3395097904129,8.48611888342701,9.00698883327224
8.5851758569002,8.4733480146114,9.13279727078968,9.28419307766285,9.81294469295334
8.86124978288972,8.73351457110812,9.4036867324778,9.56073793726159,10.0959919538152
10.1889148818821,10.0470021727939,10.7258512094257,10.8894345393738,11.429772317267
15.0661066283801,14.9118032122547,15.5972278024521,15.7682280280203,16.3121915515879
18.4045445589745,18.2396941441643,18.9295376744635,19.1088476093096,19.6549394871452
11.8680928805662,11.694596093507,12.3866466586768,12.5751671596608,13.1218506246163
5.8605884082714,5.6804027934818,6.37239319652396,6.57103316370797,7.11673207289369
3.74907088375839,3.56421090384028,4.2538186559891,4.46349503263732,5.00659386742233
1.8044157448111,1.61695278044948,2.30180010117206,2.52343787375077,3.06228173976256
2.94162710063677,4.05060347996367,3.23443322325067,1.06455980629658,1.31502136987662
1.73635145959185,2.86922979027996,2.0284602524104,-0.156191642054445,0.0965226547030298
1.67536814145705,2.83193567344377,1.96698986936134,-0.230993634007138,0.0234829612252696
1.88414991836613,3.06410742678946,2.17542674658386,-0.0343252445014635,0.221405625671565
-4.37403950256102,-3.1710777173625,-4.08303350845555,-6.30287461349123,-6.0464150807437
-2.01204064640084,-0.786546758887965,-1.7212995204867,-3.94943411312659,-3.69278911900248
-0.466067475247073,0.781399865319919,-0.175653351256734,-2.410169552575,-2.15389988710405
-6.05943293392726,-4.7906372643658,-5.76947604524658,-8.00834572373769,-7.75302976578145
-6.75680154235861,-5.46740914266173,-6.46750022202684,-8.70857899360558,-8.4548127108574
-5.19959956327778,-3.89042850710396,-4.91122024398756,-7.15224747198906,-6.90064442097411
5.6398177149981,6.96786287919098,5.92694050090074,3.68834170572106,3.93715037964581
3.75181304264242,5.09774129159708,4.03727666315808,1.80359944262445,2.04896500527024
-9.98536611661072,-8.62263228095099,-9.70203239313487,-11.9281786446185,-11.6869225162723
-10.0570119826887,-8.67863653318,-9.77634698755883,-11.9922366230089,-11.7557738408146
-10.9647535815447,-9.57198696584258,-10.6873642457204,-12.8901553655736,-12.6591874302155
-8.2668391201655,-6.86101826072484,-7.99340047425976,-10.180134926373,-9.95538092736712
-6.58099888858832,-5.16354718266349,-6.3122540628675,-8.47985744251822,-8.26205405821234
-5.16075875735558,-3.73318607700032,-4.89751898173942,-7.04280063162528,-6.83270212919905
-6.71706079520048,-5.28096348726795,-6.46020539926213,-8.57985840950109,-8.37823664496594
-4.89064270371427,-3.44770358985704,-4.64111911668027,-6.73172032481062,-6.53936474300983
-6.14348209285187,-4.69547046952193,-5.90230584360212,-7.96031583458251,-7.77803346919111
-6.34883310019501,-4.89760473864374,-6.11708781726283,-8.13885092347218,-7.96746639699705
-7.20160896159387,-5.74910610787208,-6.98044637316596,-8.96219067440352,-8.80254619818334
-8.34121930394232,-6.88947067890022,-8.13185923785878,-10.0696965613441,-9.92265193554937
-5.70276942576873,-4.95169472146101,-5.83818195229645,-5.61135050744197,-5.80611264397956
-7.3595163932095,-6.61048779914808,-7.50316652067598,-7.26232047998664,-7.46623332575882
-7.9508119021989,-7.2036896745178,-8.10207750725538,-7.8478734701324,-8.06011058288936
-8.09287442272792,-7.34755764907091,-8.25114206460453,-7.98421627112602,-8.20397265395969
-6.14998846616718,-5.4064150656878,-6.31465338667294,-6.03562171759392,-6.26211381893799
-6.53320493593833,-5.7913516592999,-6.70367105946114,-6.41312903621352,-6.64559474984344
-7.53305639212291,-6.79293882149849,-7.70873632562955,-7.40725911032213,-7.64495777535512
-6.74230206593843,-6.00397461501087,-6.92261709897457,-6.61075949439304,-6.85297189528809
-5.55660459982838,-4.82016051379027,-5.74098470451857,-5.41928115412552,-5.66530952068337
-6.6520760630735,-5.9176474186272,-6.83995989412116,-6.50892448205609,-6.75809248941924
-6.59911235312487,-5.8668700584825,-6.78994724781232,-6.4500736988916,-6.70172646754432
-7.11943817244027,-6.38959196732374,-7.31268015062872,-6.96444183034563,-7.21794592611394
-7.91412848658881,-7.18692694222976,-8.10924225071834,-7.75309216524304,-8.00783559929474
-9.56427933049882,-8.84000984963868,-9.7607382655884,-9.39710906176795,-9.6525012906126
-11.2184857582096,-10.4974745750995,-11.4157719318571,-11.0450758972154,-11.3005478227043
-10.2873194110765,-9.5699315914775,-10.4849235734586,-10.1075526361967,-10.3625566055229
-6.60287406526544,-5.88951350644814,-6.80029564913779,-6.41662137813324,-6.67063118383162
-1.89539514794273,-1.18650457868764,-2.09214226863984,-1.70251587344734,-1.95502675339448
-0.101033645752324,0.60290537365033,-0.296623101187571,0.0986245679613447,-0.151904069452911
4.17610680701861,4.87457388476881,3.98214953635294,4.38270798854984,4.13462346510835
-1.82226702612004,-1.12983111333205,-2.01412627508726,-1.60854717142771,-1.85374715479833
-1.70790939213772,-1.02210269913146,-1.89721346505655,-1.48688348219655,-1.72877994473994
-2.33528718496528,-1.65674659807004,-2.52158761006462,-2.1067561609433,-2.34495156724486
-3.58579429977745,-2.91519553683229,-3.76865128786512,-3.34954742609848,-3.58366568608539
-4.47087976340913,-1.76159832585728,-2.01421004181124,-3.05675284134455,-2.96670636263559
-5.24505241678768,-2.50016012521466,-2.75883848954792,-3.81853619344074,-3.72614266311357
-4.77280988003698,-1.99343890334968,-2.25839739218488,-3.33554785874417,-3.24049229432794
-3.65460096636277,-0.841904564728569,-1.11335827159873,-2.20817609525201,-2.11018237435542
-3.31635285483884,-0.471505379685603,-0.74967101553413,-1.8622875268294,-1.76111838714075
-3.23446859510754,-0.358665489123631,-0.643761382304305,-1.77422464791011,-1.66968168719726
4.84446135024542,7.75000355311115,7.45775745683416,6.30948263412877,6.41755895801839
6.42586066401866,9.35990433855685,9.06028647600903,7.89431855729447,8.00604892643384
6.71628789090335,9.67757432064415,9.37036151124057,8.18690222148675,8.30236845786929
6.22537206350038,9.21262144071348,8.89758888645884,7.69692321451513,7.8161682800547
7.5472127744521,10.5591242001466,10.2360454856353,9.01854168423055,9.14156968076142
6.05956918853651,9.09482067246119,8.76346776487707,7.52957735061962,7.6563535198965
4.42574745783115,7.48299591847415,7.14313916759081,5.8933969209685,6.02384764466651
3.29130373108714,6.36918499567615,6.02059313385681,4.75561709923691,4.88962989895162
2.47217413024527,5.56930293474749,5.21174307694495,3.93223456257425,4.06965809982164
5.62180563277506,8.73677562189721,8.3700132656539,7.07675684365865,7.21740091987513
6.10628056454118,9.23766429172945,8.86146331717744,7.55532682356338,7.69896238010578
9.05320694302888,12.199555870469,11.81367854033,10.4956130749823,10.6419721931279
0.162577080929204,3.32242157954641,2.92662853913166,1.59766846581508,1.74644436676157
1.86019493684557,5.03204428630459,4.62609456351503,3.28735750987371,3.43820455473922
10.9251005575758,14.1074429462809,13.6910939516071,12.3437808091646,12.4963144989877
7.10495347824347,10.2962560033384,9.86926352986044,8.51465845402008,8.66845542975969
6.2004612056875,9.39916987305546,8.96128809644323,7.60075850648751,7.75535654902308
4.22644182152645,7.43098154579023,6.98196302430311,5.61695960339413,5.77185763352548
-3.30075180950485,-1.40375744163021,-2.10879828253924,-2.92944479329335,-3.16093053128826
-2.49610498585346,-0.59247556386347,-1.29985796831111,-2.09976863191002,-2.34077857215402
-3.44863355840069,-1.5393915685876,-2.2484340578223,-3.02879251240564,-3.27832363052074
-4.63439279883413,-2.72057230307203,-3.43057856778327,-4.19252537007343,-4.44960040827305
-4.10807336531803,-2.19072000106283,-2.90097890138109,-3.64561152668321,-3.90927899377214
-3.99627156903703,-2.07644254932644,-2.78622811482326,-3.51460095702522,-3.78393512839965
1.39626047192509,3.31749635847151,2.60892492878361,1.89580055721115,1.62169963956363
-1.31821738566624,0.603345003514661,-0.103256658817891,-0.802100790814237,-1.08009426331383
-2.57745422876716,-0.656657276734954,-1.36051870960674,-2.04600775166312,-2.32704535418515
-2.80354043181144,-0.884612432292933,-1.58494834303958,-2.25796436337488,-2.54122343768111
2.47099242951501,4.38693638557302,3.69092612017489,3.02954413475901,2.74486048031542
-0.345625380231745,1.5662078658371,0.875338199569853,0.224794343688977,-0.0605427658365016
-2.34709289198056,-0.440508598011316,-1.12540788080637,-1.76586643111939,-2.0511116372627
0.522907770510525,2.42309329468788,1.74500901026532,1.11392602297025,0.829492312081776
1.66449222392309,3.55711758503447,2.88670774444368,2.26433365903389,1.98140526868155
4.87478475881051,6.75867698800002,6.09681586725925,5.48252710401934,5.201772092893
4.71166012111575,6.58563467394564,5.93321137963214,5.32642744026393,5.0484881004621
3.74470901374204,5.60756977019277,4.96548823944273,4.36567170706531,4.0911645640951
-1.43637277801257,0.414166486457624,-0.216654513033738,-0.809997973884052,-1.08048216110694
4.4581258320444,6.29512433335088,5.67649746337234,5.08917582000272,4.82327958085147
2.61523420735755,4.43746109873531,3.83197678708274,3.25026878856463,2.98949972321796
4.49287057259354,6.29908343169575,5.70770493774127,5.13124549286274,4.87611706046219
5.77000829285682,7.55895312175483,6.98265853542955,6.41112563439592,6.16212552749163
1.90913484885619,3.67954607403956,3.11932831583353,2.55244303026737,2.31003317481811
5.54450892238101,6.00308336650068,5.9484275267953,6.32385017985468,6.37283781946533
3.67908027442439,4.11599754716747,4.07788915671056,4.47535084729227,4.52734916809974
1.21837311109074,1.63401027173581,1.6115979790215,2.02913480219499,2.08489765999138
3.64693467003022,4.04178214994564,4.03420047270476,4.46984152317861,4.53006110171991
3.08819171130962,3.46285331395353,3.46922263915362,3.9209900112755,3.98629682228156
6.47006374356493,6.82525664448527,6.84468322833053,7.31059201608723,7.38155489924181
14.5564504232877,14.8930051701222,14.9245811380536,15.402639435071,15.4797655580217
14.6400145525236,14.9588750649998,15.0016784116948,15.4898873112379,15.5736221695963
17.5300077995087,17.832231369444,17.885325958817,18.3816795537899,18.4724069711314
10.1643355317725,10.4510928230739,10.5135283882759,11.0160137712218,11.1140558990857
7.86071911650813,8.1332941651725,8.20410630859113,8.71070357169241,8.81632088958181
7.25695219761535,7.51674241172945,7.59495260498909,8.10363484006713,8.21702615544913
5.76407374321749,6.0125899029578,6.0972054869195,6.60593878543483,6.7272412337404
7.2761197833255,7.5149860409583,7.60500022571982,8.11174367877208,8.24103272339604
8.65820364496669,8.88915752484806,8.98354938974384,9.48625508807176,9.62354452037284
11.3736008939448,11.5984932925206,11.6962277861218,12.1928408201032,12.338082759404
11.6671203742803,11.8879155600862,11.9879435002006,12.4764019598525,12.6294868534395
12.5578663175217,12.7766419311831,12.8779000048552,13.3561349798337,13.5168916029573
14.0944164458278,14.3133635000599,14.414774263571,14.8807098431712,15.0489052990456
19.0493054560984,19.2707283357064,19.3712002145743,19.8227534877304,19.9980932075339
14.0865348667964,14.312851328675,14.4112786176544,14.8463596729399,15.0284874158143
8.96021851108187,9.19395968421576,9.28922254729784,9.70573447292522,9.8942323259766
5.67877524227955,5.9225856277431,6.01355009815589,6.40938898197672,6.60377736027484
2.7687597709407,3.02539724189812,3.11091522210627,3.48397015161126,3.6837077981898
2.87745509038809,4.20072644744031,3.4210053864228,2.85091321517126,2.60305586956893
0.7720065729903,2.10512224042649,1.32419965723052,0.769674714955208,0.510814527288794
-0.177608822679002,1.16524961556891,0.383578127903121,-0.157329854046289,-0.425922227769171
-0.102950269811132,1.24956220376491,0.467615526161936,-0.061599632426919,-0.338675884824813
-1.09351620186995,0.268574375639218,-0.513152680544263,-1.03257302105294,-1.31690719337055
1.68869217826765,3.06029773240359,2.2793062058203,1.76780880979639,1.47742032768819
5.87526250948344,7.25633271702839,6.47661372505,5.97119353160043,5.6759320012046
4.02033479886834,5.41083214069317,4.63294378514843,4.13178118404774,3.83280551824108
5.47286447999985,6.87276424106404,6.09728572060571,5.59858723331341,5.29703399634656
4.49805487988749,5.90734514923916,5.13487675934402,4.63687503900461,4.33385844650203
7.66770291544575,9.08638458622164,8.3175477191905,7.81850155063343,7.51511346959343
5.07983788649449,6.50792465591994,5.74336180087761,5.24155610061733,4.93886604941203
1.36337304808138,2.80089141747035,2.0412661603657,1.53501197660161,1.234067124977
0.906771420322929,2.35376069507802,1.59975771868391,1.08739223130039,0.78921740037628
1.56197551207545,3.01848780168787,2.2708128856012,1.75069940616761,1.45629706843764
3.06183470311782,4.5279349211674,3.78731494180908,3.25784291357974,2.96819319291139
3.67844083507567,5.15420669923085,4.42138962984582,3.88097462776004,3.59703529939462
5.45381312833303,6.93933516035089,6.21509007100811,5.66217380169017,5.38488029224282
4.87146464876931,6.36684617449554,5.65196323208799,5.08501353384712,4.81527892130685
5.20431720296689,6.70967435233579,6.00496482058048,5.42247566341092,5.16119067714052
3.40661193474759,4.92207364178209,4.22836988122004,3.628861366801,3.37689438753713
1.38771870633845,2.91342670915009,2.23158217714635,1.61360053884198,1.37179759869514
4.81147951907242,6.34758835986139,5.67847761060502,5.04059521346446,4.80977999591897
0.384715799531332,1.93139282458641,1.27591150909051,0.61672684984789,0.397700689761898
2.83933977855351,3.95603234137952,3.56077668387644,1.84642294348093,1.96083765445271
5.28612201160922,6.39583128297781,6.00441978116239,4.28034981019688,4.40443106398881
2.50051649812806,3.60382229839499,3.2162442059938,1.48328121151973,1.61657206880672
3.95413223028532,5.05157883718276,4.66780519665009,2.92685311834939,3.06887576966233
2.43273969424933,3.52483584288582,3.14481948540371,1.39686299557879,1.54711876130455
6.04431942381122,7.13153830667173,6.75521385214994,5.0013183557237,5.15928768610511
3.82329582978127,4.90607509672712,4.53335895380317,2.77467058831898,2.93981306345486
4.29259566834381,5.37133742661277,5.00212779265188,3.23987342827363,3.41162775811875
-2.55207003342693,-1.47699921922075,-1.84282235812561,-3.60733511861356,-3.42955109424843
-3.96726125569811,-2.89553036356416,-3.25810523259229,-5.02348805378509,-4.84027736523322
-4.1437122296966,-3.07502578026798,-3.43450881587092,-5.19929262974325,-5.01127917748194
-2.39776235470448,-1.33186041123786,-1.68842626113945,-3.45106126704548,-3.25888982169604
-2.02850441726357,-0.965162585639234,-1.31900410883556,-3.07785977350898,-2.88219597583678
-2.42590177626443,-1.36493120498628,-1.7162594717457,-3.46962452929972,-3.27115489021412
-5.11502686510679,-4.05627424530232,-4.40531853716546,-6.15140098909279,-5.95083288964719
-4.71366083321028,-3.65700839863059,-4.00401620841035,-5.74094332358321,-5.53900501497504
-2.79118214741894,-1.73654767443874,-2.08178470622026,-3.8076030208904,-3.60504362446112
-2.61042123765446,-1.55775804527205,-1.90150821441275,-3.61418353221143,-3.41177303944652
-4.84694989030323,-3.79624684014054,-4.13881227327012,-5.83622966520809,-5.63475893773707
-3.84444977181808,-2.79573126812063,-3.13743230314103,-4.81739610760859,-4.61767687720497
-1.06879930780413,-0.0221252974410646,-0.363300483526501,-2.02353430629343,-1.82639917487479
